A 320,,1234567,MADHYA PRADESH,DELHI,25-Nov-2019,28-Mar-2020,124,7,125
A 320,,1234567,MADHYA PRADESH,DELHI,25-Nov-2019,28-Mar-2020,124,7,125
6E 2036,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2023,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2041,A 320,1234567,MADHYA PRADESH,DELHI,1-Dec-2019,14-Feb-2020,75,7,76
6E 6013,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2036,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 509,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 5039,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6409,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2023,A 320,6,MADHYA PRADESH,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 2023,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,29-Nov-2019,33,7,34
6E 2023,A 320,1234567,MADHYA PRADESH,DELHI,30-Nov-2019,14-Feb-2020,76,7,77
6E 2023,A 320,1234567,MADHYA PRADESH,DELHI,15-Feb-2020,27-Mar-2020,41,7,42
6E 2041,A 320,1234567,MADHYA PRADESH,DELHI,1-Dec-2019,14-Feb-2020,75,7,76
6E 867,A 320,6,MADHYA PRADESH,DELHI,2-Nov-2019,21-Mar-2020,140,1,20.14285714
6E 867,A 320,6,MADHYA PRADESH,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 867,A 320,123457,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 6013,A 320,7,MADHYA PRADESH,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 6013,A 320,1234567,MADHYA PRADESH,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
6E 509,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 5039,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6409,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 867,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 753,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 751,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 749,A 320,6,MADHYA PRADESH,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
I5 749,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
I5 753,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 751,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 749,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 436,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 482,A 321,123457,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
AI 438,A 321,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 638,A 320,136,MADHYA PRADESH,DELHI,28-Oct-2019,28-Mar-2020,152,3,65.57142857
AI 436,A 320,7,MADHYA PRADESH,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
AI 436,A 320,123456,MADHYA PRADESH,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
AI 635,A 319,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 482,A 320,123457,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
AI 438,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 638,A 320,136,MADHYA PRADESH,DELHI,28-Oct-2019,29-Jan-2020,93,3,40.28571429
AI 635,A 319,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 638,A 320,257,MADHYA PRADESH,DELHI,31-Jan-2020,27-Mar-2020,56,3,24.42857143
UK 914,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 914,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 912,A 320,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
ATR 72,,357,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,3,65.57142857
ATR 72,,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
ATR 72,,357,MADHYA PRADESH,DELHI,27-Oct-2019,27-Mar-2020,152,3,65.57142857
ATR 72,,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
SG 2624,B 738,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
SG 2624,Q400,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
SG 2642,Q400,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
SG 2437,Q400,6,MADHYA PRADESH,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
SG 2437,Q400,123456,MADHYA PRADESH,DELHI,28-Oct-2019,27-Mar-2020,151,6,130.2857143
SG 2642,Q400,1234567,MADHYA PRADESH,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 198,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 198,A 320,7,MAHARASHTRA,DELHI,3-Nov-2019,22-Mar-2020,140,1,20.14285714
6E 198,A 320,3,MAHARASHTRA,DELHI,30-Oct-2019,18-Mar-2020,140,1,20.14285714
6E 198,A 320,3,MAHARASHTRA,DELHI,25-Mar-2020,25-Mar-2020,0,1,0.1428571429
6E 198,A 320,12456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,5,109.2857143
6E 672,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 672,A 320,2,MAHARASHTRA,DELHI,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 672,A 320,134567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
6E 6489,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 6489,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
6E 154,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6698,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 863,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6613,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 5047,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 636,A 320,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
6E 636,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 6571,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 964,A 320,7,MAHARASHTRA,DELHI,1-Dec-2019,22-Mar-2020,112,1,16.14285714
6E 964,A 320,123456,MAHARASHTRA,DELHI,2-Dec-2019,28-Mar-2020,117,6,101.1428571
6E 964,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,30-Nov-2019,34,7,35
6E 5336,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
6E 6367,A 320,1234567,MAHARASHTRA,DELHI,1-Dec-2019,15-Feb-2020,76,7,77
6E 2018,A 320,37,MAHARASHTRA,DELHI,27-Oct-2019,27-Nov-2019,31,2,9.142857143
6E 2018,A 320,37,MAHARASHTRA,DELHI,16-Feb-2020,25-Mar-2020,38,2,11.14285714
6E 2018,A 320,12456,MAHARASHTRA,DELHI,28-Oct-2019,30-Nov-2019,33,5,24.28571429
6E 2018,A 320,12456,MAHARASHTRA,DELHI,17-Feb-2020,28-Mar-2020,40,5,29.28571429
6E 6126,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 298,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2044,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
6E 134,A 320,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
6E 134,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 168,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 148,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 176,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6448,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 528,A 320,2,MAHARASHTRA,DELHI,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 6097,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,30-Nov-2019,34,7,35
6E 6097,A 320,1234567,MAHARASHTRA,DELHI,1-Dec-2019,28-Mar-2020,118,7,119
6E 174,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 956,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 439,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 528,A 320,134567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,6,132
6E 202,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 2216,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 841,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 402,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 402,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
6E 248,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 248,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
6E 6489,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 6489,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
6E 6489,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
6E 154,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
6E 154,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
6E 6613,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 5047,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 5047,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 964,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 5336,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,26-Mar-2020,151,7,152
6E 6126,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 298,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 168,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 176,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6448,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6097,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,30-Nov-2019,34,7,35
6E 6097,A 320,1234567,MAHARASHTRA,DELHI,1-Dec-2019,28-Mar-2020,118,7,119
6E 174,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 956,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 439,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,30-Nov-2019,34,7,35
6E 439,A 320,1234567,MAHARASHTRA,DELHI,1-Dec-2019,28-Mar-2020,118,7,119
6E 841,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 248,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 198,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 2096,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 636,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6367,A 320,1234567,MAHARASHTRA,DELHI,1-Dec-2019,15-Feb-2020,76,7,77
6E 2018,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,30-Nov-2019,34,7,35
6E 2018,A 320,1234567,MAHARASHTRA,DELHI,16-Feb-2020,28-Mar-2020,41,7,42
6E 2044,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
6E 134,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 134,A 320,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
6E 2088,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 202,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 6698,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
6E 6698,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
6E 863,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 6571,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 148,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
6E 528,A 320,2,MAHARASHTRA,DELHI,29-Oct-2019,24-Mar-2020,147,1,21.14285714
6E 528,A 320,134567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,6,132
6E 402,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
6E 672,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 330,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
I5 330,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
I5 715,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 315,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
I5 546,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
I5 882,A 320,6,MAHARASHTRA,DELHI,02-Nov-2019,21-Mar-2020,140,1,20.14285714
I5 481,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 736,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 729,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 732,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 330,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 715,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 882,A 320,6,MAHARASHTRA,DELHI,02-Nov-2019,28-Mar-2020,147,1,21.14285714
I5 546,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
I5 315,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
I5 481,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 736,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
I5 736,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
I5 729,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
I5 732,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 442,A 319,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 854,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 642,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 864,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 852,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 470,A 320,2357,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,4,87.42857143
AI 806,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 469,A 320,146,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,3,65.57142857
AI 866,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 809,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 677,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 687,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 442,A 319,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 456,A 319,146,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,3,65.57142857
AI 660,A 320,246,MAHARASHTRA,DELHI,29-Oct-2019,04-Feb-2020,98,3,42.42857143
AI 660,A 320,1357,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,4,87.42857143
AI 850,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 888,A 319,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 864,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 806,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 866,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 809,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 677,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 687,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 660,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 888,A 319,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
AI 642,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 470,A 320,2357,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,4,88
AI 469,A 320,146,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,3,66
AI 456,A 319,146,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,3,66
AI 852,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 850,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
AI 854,A 321,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 950,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
UK 950,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,7,153
UK 986,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 924,B 738,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 954,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 990,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 928,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 930,A 320,12345,MAHARASHTRA,DELHI,28-Oct-2019,27-Mar-2020,151,5,108.5714286
UK 970,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
UK 994,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 960,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 972,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
UK 944,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
UK 944,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
UK 902,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 910,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 996,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
UK 996,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
UK 940,A 320,6,MAHARASHTRA,DELHI,02-Nov-2019,21-Mar-2020,140,1,20.14285714
UK 940,A 320,6,MAHARASHTRA,DELHI,28-Mar-2020,28-Mar-2020,0,1,0.1428571429
UK 940,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
UK 992,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 988,A 320,56,MAHARASHTRA,DELHI,01-Nov-2019,28-Mar-2020,148,2,42.57142857
UK 988,A 320,12347,MAHARASHTRA,DELHI,27-Oct-2019,26-Mar-2020,151,5,108.5714286
UK 924,B 738,1234567,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,7,153
UK 924,B 738,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
UK 954,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 928,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 930,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,27-Mar-2020,151,7,152
UK 970,A 320,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
UK 994,A 320,1234567,MAHARASHTRA,DELHI,28-Oct-2019,27-Mar-2020,151,7,152
UK 960,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 944,A 320,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
UK 944,A 320,123456,MAHARASHTRA,DELHI,01-Nov-2019,28-Mar-2020,148,6,127.7142857
UK 902,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 910,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 996,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 940,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 988,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 950,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 986,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 990,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
UK 972,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
UK 998,A 320,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
UK 992,A 320,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,7,MAHARASHTRA,DELHI,27-Oct-2019,27-Oct-2019,0,1,0.1428571429
A 320,,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
A 320,,123457,MAHARASHTRA,DELHI,28-Oct-2019,27-Mar-2020,151,6,130.2857143
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
A 320,,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,DELHI,1-Dec-2019,31-Jan-2020,61,7,62
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
A 320,,6,MAHARASHTRA,DELHI,2-Nov-2019,28-Mar-2020,147,1,21.14285714
A 320,,123457,MAHARASHTRA,DELHI,27-Oct-2019,27-Mar-2020,152,6,131.1428571
A 320,,7,MAHARASHTRA,DELHI,27-Oct-2019,22-Mar-2020,147,1,21.14285714
A 320,,123456,MAHARASHTRA,DELHI,28-Oct-2019,28-Mar-2020,152,6,131.1428571
A 320,,1234567,MAHARASHTRA,DELHI,27-Oct-2019,28-Mar-2020,153,7,154
